index,temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time,time_str
933,28.0,94.0,993.0,0.0,0.0,184.16,0.0,4.33,46.22,0.79,24.17,94.18,14.09,3.0,76.0,70.0,76.0,-0.7071067811865477,0.7071067811865474,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,24.72,25.55,26.33,24.6,20.3,27.51,29.52,29.26,25.1925,0.9470084476919929,24.17,26.33,25.25714285714286,0.7999523795350622,24.17,26.33,22.520769230769233,3.4939840238579167,16.71,26.33,24.880399999999998,3.848899712904975,16.71,29.66,-0.022249190938511212,-0.017479674796747956,-0.12141039621955652,91.86,91.42,91.71,85.93,80.68,99.51,100.3,103.6,92.2925,1.2715181215119757,91.42,94.18,90.41714285714286,2.8091915461315793,85.93,94.18,83.91384615384617,8.4670120058786,69.84,94.18,93.14759999999998,12.593125532077677,69.84,113.33,0.025255824080122006,0.09600837891306876,-0.05356245603456937,784.0,21952.0,0.0,0,0,8836.0,1,0,0.0,0,1,0.0,1,0,584.1889000000001,-0.022249190938511187,0,0,8869.872400000002,0.025255824080121947,1,0,18.7489,-0.23901581722319865,0,2136.2884,0.04310539381629419,0,33914.9056,-0.13332392112570013,0,0.6241000000000001,0.03947368421052633,0,2632.0,0.0,676.76,2271.98,0.0,2025-07-24 21:00:41+00:00,2025-07-24 21:00:00
934,28.0,94.0,993.0,0.0,0.0,152.19,0.0,2.88,50.19,1.36,24.42,101.0,12.04,4.0,77.0,74.0,77.0,-0.5000000000000004,0.8660254037844384,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,1,0,0,24.17,24.72,25.55,25.34,19.44,27.94,30.59,29.14,24.436666666666667,0.2753785273643036,24.17,24.72,25.213333333333335,0.9044482664401899,24.17,26.33,23.120833333333337,3.4556711184352995,16.71,26.33,24.7568,3.8103583820947864,16.71,29.66,0.01034340091021928,-0.036306235201262756,-0.1259842519685039,94.18,91.86,91.42,87.54,77.05,101.39,103.57,106.41,95.68,4.75104199097419,91.86,101.0,93.40833333333335,3.930661097915549,90.28,101.0,86.17916666666667,9.690998126971737,69.84,101.0,93.20720000000001,12.627969459365454,69.84,113.33,0.0724145253769377,0.15375828192826127,-0.0038465331886773898,784.0,21952.0,0.0,0,0,8836.0,1,0,0.0,0,1,0.0,1,0,596.3364000000001,0.010343400910219236,0,0,10201.0,0.07241452537693771,1,0,8.2944,-0.33487297921478065,0,2519.0361,0.08589355257464293,0,23161.7961,-0.1735990443092963,0,1.8496000000000004,0.7215189873417722,0,2632.0,0.0,683.76,2295.48,0.0,2025-07-24 22:00:45+00:00,2025-07-24 22:00:00
935,28.0,94.0,993.0,2.06,130.0,145.26,0.0,2.65,50.96,2.32,26.08,108.02,11.65,4.0,80.0,77.0,80.0,-0.25881904510252157,0.9659258262890681,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,1,0,0,24.42,24.17,24.72,26.09,18.52,28.49,31.67,28.93,24.8475,0.8518753821226812,24.17,26.08,25.337142857142858,0.888251358676402,24.17,26.33,23.348461538461542,3.408828846182234,16.71,26.33,24.523750000000003,3.7580624199411474,16.71,29.66,0.06797706797706783,-0.000383288616328155,-0.0845910845910846,101.0,94.18,91.86,90.28,73.89,103.55,107.72,108.53,98.765,7.288152486513069,91.86,108.02,95.49571428571429,6.58598475841656,90.28,108.02,87.85923076923078,11.080756187747642,69.84,108.02,93.0525,12.975038996339155,69.84,113.33,0.06950495049504947,0.19649977846699151,0.04316755190729116,784.0,21952.0,0.0,0,0,8836.0,1,0,4.2436,0,1,0.0,1,0,680.1664,0.06797706797706793,0,0,11668.320399999999,0.06950495049504957,1,0,7.0225,-0.07986111111111116,0,2596.9216,0.015341701534170138,0,21100.467599999996,-0.045535186280307505,0,5.3824,0.7058823529411762,0,2632.0,57.68,730.24,2451.52,53.724799999999995,2025-07-24 23:00:44+00:00,2025-07-24 23:00:00
936,28.0,94.0,993.0,0.0,0.0,145.75,0.0,2.68,51.19,3.45,28.51,115.49,11.42,4.0,86.0,81.0,86.0,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,26.08,24.42,24.17,26.33,17.51,28.98,32.16,28.65,25.795,1.9986412050857616,24.17,28.51,25.682857142857138,1.4942970954679025,24.17,28.51,24.116923076923076,3.355243122376739,16.71,28.51,24.683200000000003,3.764330086482852,16.71,29.66,0.093174846625767,0.08279529054310686,-0.016218081435472702,108.02,101.0,94.18,91.71,71.3,106.12,110.75,110.16,104.6725,9.161584197069844,94.18,115.49,99.09714285714287,9.504621181800132,91.42,115.49,91.05923076923077,12.611495722513423,69.84,115.49,93.94999999999999,13.471252416411277,69.84,115.49,0.06915386039622291,0.25929560571366267,0.08829626837542395,784.0,21952.0,0.0,0,0,8836.0,1,0,0.0,0,1,0.0,1,0,812.8201000000001,0.09317484662576692,0,0,13337.940099999998,0.06915386039622295,1,0,7.182400000000001,0.01132075471698113,0,2620.4161,0.0045133437990581005,0,21243.0625,0.003373261737574129,0,11.902500000000002,0.48706896551724155,0,2632.0,0.0,798.2800000000001,2679.94,0.0,2025-07-25 00:00:40+00:00,2025-07-25 00:00:00
937,28.0,94.0,994.0,0.0,0.0,150.9,0.0,2.84,50.68,4.69,31.09,122.04,10.84,4.0,91.0,84.0,91.0,0.25881904510252074,0.9659258262890683,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,28.51,26.08,24.42,25.55,16.71,29.17,31.73,28.58,28.560000000000002,2.50537422354426,26.08,31.09,26.498333333333335,2.7643546564554025,24.17,31.09,25.86583333333333,2.099729239399185,23.49,31.09,24.584166666666665,3.8578107293111725,16.71,31.09,0.09049456331111884,0.21682974559686885,0.06582104902296873,115.49,108.02,101.0,91.42,69.84,108.29,111.75,111.53,115.18333333333334,7.0150291042399395,108.02,122.04,105.43166666666667,11.951034125408004,91.86,122.04,97.05583333333333,12.046169106878548,85.2,122.04,94.01583333333333,14.432136518643164,69.84,122.04,0.05671486708805967,0.3349376504047255,0.12697386646966477,784.0,21952.0,0.0,0,0,8836.0,1,0,0.0,0,1,0.001007049345417954,1,0,966.5880999999999,0.09049456331111894,0,0,14893.761600000002,0.05671486708805973,1,0,8.0656,0.05970149253731338,0,2568.4624,-0.009962883375659315,0,22770.81,0.03533447684391078,0,21.996100000000002,0.35942028985507246,0,2632.0,0.0,870.52,2922.46,0.0,2025-07-25 01:00:46+00:00,2025-07-25 01:00:00
938,28.0,94.0,995.0,0.0,0.0,162.09,0.06,3.25,49.13,5.74,33.28,128.28,10.0,4.0,96.0,87.0,96.0,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,31.09,28.51,26.08,24.72,23.49,29.49,31.0,29.36,30.959999999999997,2.387655754081815,28.51,33.28,27.925,3.710109162814485,24.17,33.28,26.436153846153843,2.875744942507763,23.49,33.28,24.74208333333333,4.134972771233273,16.71,33.28,0.07044065615953687,0.34627831715210367,0.1285181417429638,122.04,115.49,108.02,91.86,85.2,111.15,111.95,113.92,121.93666666666667,6.395626109563736,115.49,128.28,111.50166666666667,12.891259700536121,94.18,128.28,99.4576923076923,14.422680722763339,85.2,128.28,94.72958333333334,15.68552073373421,69.84,128.28,0.051130776794493564,0.3964728935336382,0.1541160593792172,784.0,21952.0,0.0,0,0,8836.0,1,0,0.0,0,1,0.001006036217303885,1,0,1107.5584000000001,0.07044065615953676,0,0,16455.7584,0.051130776794493515,1,0,10.5625,0.14436619718309873,0,2413.7569000000003,-0.030584056827150707,0,26273.168100000003,0.07415506958250506,0,32.9476,0.22388059701492535,0,2632.0,0.0,931.84,3128.32,0.0,2025-07-25 02:00:45+00:00,2025-07-25 02:00:00
939,29.0,84.0,995.0,0.0,0.0,174.29,0.37,3.44,49.06,6.36,34.84,133.23,9.13,4.0,99.0,90.0,99.0,0.7071067811865475,0.7071067811865476,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,33.28,31.09,28.51,24.17,24.6,29.66,30.31,31.3,33.07,1.8837993523727536,31.09,34.84,29.703333333333333,4.088200908305104,24.42,34.84,27.30923076923077,3.5505198247075076,24.17,34.84,24.957916666666666,4.520090398448346,16.71,34.84,0.04687500000000007,0.44145635084815893,0.17464598786244112,128.28,122.04,115.49,94.18,85.93,113.33,111.9,117.64,127.84999999999998,5.607379066908168,122.04,133.23,118.01,12.23807828051447,101.0,133.23,103.15230769230769,16.472196855027235,85.93,133.23,95.55874999999999,17.167492109393468,69.84,133.23,0.03858746492048635,0.41463155659375645,0.17559339980587657,841.0,24389.0,0.03571428571428581,0,0,7056.0,1,0,0.0,0,1,0.0,1,0,1213.8256000000003,0.046875,0,0,17750.2329,0.03858746492048626,1,0,11.833599999999999,0.05846153846153834,0,2406.8836,-0.0014247913698350878,0,30377.0041,0.0752668270713801,0,40.449600000000004,0.10801393728222997,0,2436.0,0.0,1010.3600000000001,2926.5600000000004,0.0,2025-07-25 03:00:51+00:00,2025-07-25 03:00:00
940,30.0,84.0,995.0,0.0,0.0,178.91,0.56,2.94,54.52,6.39,36.19,137.23,8.18,4.0,103.0,92.0,103.0,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,34.84,33.28,31.09,24.42,25.34,28.72,29.99,35.16,33.85,2.190753295101938,31.09,36.19,30.63,4.465288344552903,24.42,36.19,28.43916666666667,4.3022561910389925,24.17,36.19,25.269166666666667,5.019957488705038,16.71,36.19,0.03874856486796768,0.4819819819819818,0.26009749303621166,133.23,128.28,122.04,101.0,87.54,110.89,111.5,124.05,130.195,6.554227643284897,122.04,137.23,120.75571428571429,13.325968203902804,101.0,137.23,108.72833333333334,17.847412765559113,90.28,137.23,96.65625,18.94059565026814,69.84,137.23,0.030023268032725363,0.3587128712871286,0.2375326900532058,900.0,27000.0,0.034482758620689724,0,0,7056.0,1,0,0.0,0,1,0.0,1,0,1309.7160999999999,0.03874856486796774,1,0,18832.072899999996,0.03002326803272526,1,0,8.6436,-0.14534883720930236,0,2972.4304,0.11129229514879735,0,32008.788099999998,0.02650754489643692,0,40.8321,0.004716981132075304,0,2520.0,0.0,1085.6999999999998,3039.96,0.0,2025-07-25 04:00:44+00:00,2025-07-25 04:00:00
941,32.0,74.0,995.0,0.0,0.0,178.47,0.42,2.15,65.52,5.94,38.97,142.55,7.63,4.0,110.0,94.0,110.0,0.9659258262890683,0.25881904510252074,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,36.19,34.84,33.28,26.08,26.09,26.9,30.92,41.92,35.82,2.4132550631874765,33.28,38.97,32.70857142857143,4.479231439177293,26.08,38.97,29.24923076923077,5.049515589866784,24.17,38.97,25.817200000000003,5.626587568559354,16.71,38.97,0.07681680022105558,0.4942484662576688,0.44869888475836434,137.23,133.23,128.28,108.02,90.28,103.8,111.81,133.35,135.3225,6.051189277048498,128.28,142.55,126.69142857142859,12.271663061122332,108.02,142.55,111.33,19.493041493483428,90.28,142.55,98.492,20.68931749317346,69.84,142.55,0.03876703344749707,0.3196630253656732,0.3733140655105974,1024.0,32768.0,0.06666666666666665,0,0,5476.0,0,0,0.0,0,1,0.0,1,0,1518.6608999999999,0.07681680022105564,1,0,20320.502500000002,0.03876703344749699,1,0,4.6225,-0.26870748299319724,0,4292.8704,0.201760821716801,0,31851.5409,-0.0024593370968643002,0,35.28360000000001,-0.07042253521126751,0,2368.0,0.0,1247.04,2883.7799999999997,0.0,2025-07-25 05:00:43+00:00,2025-07-25 05:00:00
942,33.0,70.0,995.0,0.0,0.0,176.86,0.27,1.52,77.02,5.32,43.39,149.5,7.3,4.0,120.0,98.0,120.0,1.0,6.123233995736766e-17,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,38.97,36.19,34.84,28.51,26.33,25.8,32.98,49.3,38.3475,3.7758740709933636,34.84,43.39,35.18142857142857,4.962037312003435,28.51,43.39,30.58,6.27780216317781,24.17,43.39,26.476799999999997,6.635001080130532,16.71,43.39,0.11342057993328206,0.5219221325850578,0.681782945736434,142.55,137.23,133.23,115.49,91.71,98.19,112.09,140.7,140.6275,7.039963896687735,133.23,149.5,132.61714285714285,11.75707122584208,115.49,149.5,115.88538461538461,21.023440336675243,91.42,149.5,100.32,23.060834583047217,69.84,149.5,0.04875482286916863,0.2944843709412071,0.522558305326408,1089.0,35937.0,0.03125,0,0,4900.0,0,0,0.0,0,1,0.0,1,0,1882.6921,0.11342057993328214,1,0,22350.25,0.048754822869168546,1,0,2.3104,-0.2930232558139535,0,5932.0804,0.17551892551892556,0,31279.459600000006,-0.009021123998431024,0,28.302400000000002,-0.10437710437710435,0,2310.0,0.0,1431.8700000000001,3037.3,0.0,2025-07-25 06:00:40+00:00,2025-07-25 06:00:00
943,33.0,70.0,994.0,0.0,0.0,154.51,0.16,0.95,81.13,3.83,41.0,150.22,5.04,4.0,115.0,98.0,115.0,0.9659258262890683,-0.25881904510252063,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,43.39,38.97,36.19,31.09,25.55,24.58,33.13,42.26,39.8875,3.0560581909817546,36.19,43.39,36.965714285714284,4.374032682178073,31.09,43.39,32.221666666666664,6.781001311596893,24.17,43.39,27.084799999999994,7.23930655058434,16.71,43.39,-0.055081816086655924,0.3187520102926986,0.6680227827502035,149.5,142.55,137.23,122.04,91.42,94.47,107.01,109.81,144.875,6.159310026293532,137.23,150.22,137.57857142857142,10.595466685602588,122.04,150.22,122.8,20.727538116323323,91.86,150.22,102.40119999999999,25.11675939819201,69.84,150.22,0.004816053511705678,0.2309078990494919,0.5901344342119191,1089.0,35937.0,0.0,0,0,4900.0,0,0,0.0,0,1,-0.0010050251256281673,1,0,1681.0,-0.055081816086655966,1,0,22566.0484,0.004816053511705665,1,0,0.9025,-0.375,0,6582.076899999999,0.05336276291872233,0,23873.340099999998,-0.12637114101549263,0,14.6689,-0.2800751879699248,0,2310.0,0.0,1353.0,2870.0,0.0,2025-07-25 07:00:43+00:00,2025-07-25 07:00:00
944,34.0,66.0,993.0,0.0,0.0,139.63,0.13,0.74,80.19,2.71,38.71,151.29,3.95,4.0,109.0,99.0,109.0,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,41.0,43.39,38.97,33.28,24.72,22.0,32.11,36.33,40.5175,2.1714722348366946,38.71,43.39,38.05428571428571,3.535924476676772,33.28,43.39,32.72076923076923,6.737098116076464,24.17,43.39,27.65,7.579210600935518,16.71,43.39,-0.055853658536585346,0.16316105769230768,0.7595454545454546,150.22,149.5,142.55,128.28,91.86,87.12,102.06,89.74,148.39,3.9621795348856423,142.55,151.29,141.75714285714284,9.109668333307045,128.28,151.29,124.99153846153845,21.360365105397836,91.86,151.29,104.67399999999999,26.87820430509945,69.84,151.29,0.007122886433231216,0.17937324602432173,0.7365702479338841,1156.0,39304.0,0.030303030303030276,0,0,4356.0,0,0,0.0,0,1,-0.001006036217303774,1,0,1498.4641000000001,-0.055853658536585304,1,0,22888.664099999998,0.007122886433231113,1,0,0.5476,-0.2210526315789474,0,6430.4361,-0.011586342906446445,0,19496.5369,-0.09630444631415436,0,7.3441,-0.2924281984334204,0,2244.0,0.0,1316.14,2554.86,0.0,2025-07-25 08:00:40+00:00,2025-07-25 08:00:00
945,35.0,63.0,993.0,2.06,310.0,135.98,0.12,0.7,80.19,2.22,38.56,152.78,3.84,4.0,109.0,99.0,109.0,0.7071067811865476,-0.7071067811865475,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,38.71,41.0,43.39,34.84,24.17,20.3,30.37,34.65,39.42333333333334,1.3674916209371561,38.56,41.0,38.808571428571426,2.842999757131122,34.84,43.39,34.586666666666666,6.029108683308961,24.42,43.39,28.64625,7.768188089616019,16.71,43.39,-0.0038749677086023916,0.10677382319173359,0.8995073891625617,151.29,150.22,149.5,133.23,94.18,80.68,97.36,85.02,151.42999999999998,1.2857293649909394,150.22,152.78,145.25714285714284,7.65981225680655,133.23,152.78,132.63583333333332,17.835379272330567,101.0,152.78,108.40958333333333,28.310338483250813,69.84,152.78,0.009848635071716632,0.1467387225099453,0.8936539414972731,1225.0,42875.0,0.02941176470588225,0,0,3969.0,0,0,4.2436,0,1,0.0,1,0,1486.8736000000001,-0.003874967708602406,1,0,23341.7284,0.009848635071716627,1,0,0.48999999999999994,-0.05405405405405406,0,6430.4361,0.0,0,18490.5604,-0.02614051421614272,0,4.928400000000001,-0.18081180811808106,0,2205.0,72.10000000000001,1349.6000000000001,2429.28,79.43360000000001,2025-07-25 09:00:48+00:00,2025-07-25 09:00:00
946,36.0,56.0,993.0,2.06,310.0,135.49,0.12,0.74,80.72,1.92,38.91,155.27,4.02,4.0,109.0,101.0,109.0,0.49999999999999994,-0.8660254037844387,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,38.56,38.71,41.0,36.19,24.42,19.44,27.95,34.16,38.72666666666667,0.17559422921420942,38.56,38.91,39.92333333333333,1.9206006005066927,38.56,43.39,35.79416666666666,5.202141968517013,26.08,43.39,29.4575,7.781593806792606,16.71,43.39,0.00907676348547703,0.07515888366952195,1.0015432098765429,152.78,151.29,150.22,137.23,101.0,77.05,91.83,84.44,153.11333333333334,2.01082901643411,151.29,155.27,150.26833333333332,4.301959630989888,142.55,155.27,137.15833333333333,15.854886733538445,108.02,155.27,111.66874999999999,29.036314790800066,69.84,155.27,0.016297944757167226,0.13145813597609868,1.0151849448410126,1296.0,46656.0,0.02857142857142847,1,0,3136.0,0,0,4.2436,0,1,0.0,1,0,1513.9880999999998,0.009076763485476924,1,0,24108.772900000004,0.01629794475716717,1,0,0.5476,0.05714285714285716,0,6515.7184,0.006609302905599135,0,18357.540100000002,-0.003603471098690858,0,3.6864,-0.1351351351351352,0,2016.0,74.16,1400.7599999999998,2178.96,80.1546,2025-07-25 10:00:46+00:00,2025-07-25 10:00:00
947,36.0,56.0,992.0,0.0,0.0,136.0,0.12,0.88,79.77,1.68,38.68,155.55,4.39,4.0,109.0,101.0,109.0,0.258819045102521,-0.9659258262890682,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,38.91,38.56,38.71,38.97,26.08,18.52,25.55,34.33,38.71666666666667,0.17785762095938518,38.56,38.91,39.74571428571428,1.8151479016217673,38.56,43.39,36.01615384615384,5.044572229075422,26.08,43.39,29.8264,7.837878050424957,16.71,43.39,-0.005911076843998892,-0.007441621760328436,1.0885529157667386,155.27,152.78,151.29,142.55,108.02,73.89,86.41,86.77,154.53333333333333,1.524871579292286,152.78,155.55,151.02285714285713,4.405397122794244,142.55,155.55,138.5730769230769,16.01401905863286,108.02,155.55,113.42399999999999,29.748960626101432,69.84,155.55,0.001803310362594198,0.09119607155384075,1.1051563134388958,1296.0,46656.0,0.0,1,0,3136.0,0,0,0.0,0,1,-0.001007049345417954,1,0,1496.1424,-0.005911076843998941,1,0,24195.802500000005,0.0018033103625942903,1,0,0.7744,0.18918918918918926,0,6363.2528999999995,-0.011769078295341906,0,18496.0,0.0037641154328731385,0,2.8223999999999996,-0.125,0,2016.0,0.0,1392.48,2166.08,0.0,2025-07-25 11:00:43+00:00,2025-07-25 11:00:00
948,37.0,56.0,992.0,2.06,310.0,137.65,0.12,1.19,77.55,1.48,38.07,155.32,4.78,4.0,107.0,101.0,107.0,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,38.68,38.91,38.56,43.39,28.51,17.51,23.89,33.69,38.555,0.3544479275342605,38.07,38.91,38.98833333333334,1.024917882889486,38.07,41.0,37.64083333333334,3.3418325357458736,31.09,43.39,30.608400000000003,7.635471323587911,16.71,43.39,-0.015770423991726977,-0.12260889605899977,1.1741861793260993,155.55,155.27,152.78,149.5,115.49,71.3,82.9,88.69,154.73000000000002,1.3057054287497898,152.78,155.55,153.40499999999997,2.313203406533896,150.22,155.55,144.4383333333333,11.594322147525746,122.04,155.55,116.6812,29.69786725226802,69.84,155.55,-0.0014786242365799947,0.03892976588628758,1.1784011220196353,1369.0,50653.0,0.02777777777777768,1,0,3136.0,0,0,4.2436,0,1,0.0,1,0,1449.3249,-0.01577042399172701,1,0,24124.302399999997,-0.0014786242365799618,1,0,1.4161,0.3522727272727273,0,6014.0025,-0.027830011282437006,0,18947.522500000003,0.012132352941176539,0,2.1904,-0.11904761904761907,0,2072.0,76.22,1408.59,2131.92,78.4242,2025-07-25 12:00:42+00:00,2025-07-25 12:00:00
949,37.0,56.0,992.0,2.06,270.0,148.73,0.11,2.16,72.82,1.34,37.74,154.63,6.35,4.0,107.0,101.0,107.0,-0.2588190451025208,-0.9659258262890683,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,38.07,38.68,38.91,41.0,31.09,16.71,22.85,32.52,38.35,0.539444158370445,37.74,38.91,38.81,1.0478549517943783,37.74,41.0,37.64846153846155,3.1996792707859694,31.09,43.39,31.417599999999997,7.251814876291313,16.71,43.39,-0.008668242710795858,-0.07951219512195117,1.2585278276481149,155.32,155.55,155.27,150.22,122.04,69.84,81.19,90.18,155.1925,0.3943243166058505,154.63,155.55,153.57999999999998,2.161820220709086,150.22,155.55,145.22230769230768,11.454953189083861,122.04,155.55,120.01439999999998,29.06173186511774,69.84,155.55,-0.004442441411279923,0.029356943150046576,1.2140607101947307,1369.0,50653.0,0.0,1,0,3136.0,0,0,4.2436,0,1,0.0,1,0,1424.3076,-0.008668242710795804,1,0,23910.436899999997,-0.004442441411279918,1,0,4.6656,0.8151260504201683,0,5302.752399999999,-0.06099290780141853,0,22120.612899999996,0.08049400653832173,0,1.7956000000000003,-0.09459459459459452,0,2072.0,76.22,1396.38,2113.44,77.74440000000001,2025-07-25 13:00:42+00:00,2025-07-25 13:00:00
950,37.0,56.0,992.0,3.09,270.0,164.84,0.02,3.38,66.17,1.24,37.4,151.65,8.73,4.0,106.0,99.0,106.0,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,37.74,38.07,38.68,38.71,33.28,23.49,22.33,31.32,37.73666666666667,0.33501243758006044,37.4,38.07,38.22666666666667,0.5879342366852487,37.4,38.91,38.13384615384616,2.530495796155167,33.28,43.39,32.2452,6.659843041193489,23.49,43.39,-0.0090090090090091,-0.03384138465512793,0.5921668795232015,154.63,155.32,155.55,151.29,128.28,85.2,81.01,91.9,153.86666666666667,1.950444393807039,151.65,155.32,154.20000000000002,1.6078308368730836,151.65,155.55,147.5,9.178983240715356,128.28,155.55,123.2868,27.75311389736294,85.2,155.55,-0.019271810127400826,0.0023795359904819464,0.7799295774647887,1369.0,50653.0,0.0,1,0,3136.0,0,0,9.5481,0,1,0.0,1,0,1398.76,-0.009009009009009139,1,0,22997.722500000003,-0.019271810127400868,1,0,11.424399999999999,0.5648148148148147,0,4378.4689,-0.09132106564130726,0,27172.2256,0.10831708465003698,0,1.5376,-0.0746268656716419,0,2072.0,114.33,1383.8,2094.4,115.56599999999999,2025-07-25 14:00:44+00:00,2025-07-25 14:00:00
